id,name,system
41571,"Pierce Platform",17826
41572,"Watts Refinery",17826
41573,"Hirase Platform",17883
41574,"Thiele Vision",17883
41831,"Back Dock",17832
41853,"Stross Port",17935
41881,"Libeskind Depot",18041
41954,"Taylor Port",17876
41955,"Anderson Port",17876
42203,"Lie Hub",17853
42277,"Cuffey Refinery",17872
42288,"Sabine Keep",17786
42328,"Fehrenbach Bastion",17983
42374,"Carrasco Settlement",17904
42386,"Monge Keep",17891
42390,"Needham Keep",17891
42416,"Montrose Vision",18055
42451,"Brendan Camp",17859
42549,"Napier Terminal",17841
42640,"Stokes Base",17983
42678,"Ross Legacy",18042
42807,"Ballard Arsenal",17937
42810,"Person Survey",17867
42812,"Levy Relay",17786
42860,"Cayley Exchange",18069
42868,"Mitra Keep",17827
42923,"Riazuddin Exchange",17965
43067,"Schouten Plant",17999
43248,"Barnwell Vision",17965
43265,"Kneale's Folly",17943
43417,"Gottlob Frege Base",17938
43424,"Paulmier de Gonneville Settlement",17938
43494,"Tem's Inheritance",18026
43637,"Varley Reach",18026
43638,"Anderson Prospect",18026
43645,"Harding Installation",17795
43672,"Burgess Installation",17972
43691,"Clauss Relay",17925
43737,"Waldeck Keep",17867
44055,"Stevin Vision",17845
44139,"Collins Prospect",18011
44141,"Kondratyev Barracks",18059
44168,"Moon Prospect",18084
44173,"Lyakhov Base",17851
44405,"Xuesen Base",18013
44449,"Harness Horizons",18045
44456,"Mitchell Escape",17821
44490,"Lucid Depot",17859
44667,"H. G. Wells Terminal",18035
44668,"Darwin Keep",17848
44771,"Kuiper Point",18080
44841,"Fourier Base",17858
44844,"Lovell Bastion",17858
44900,"Stromgren's Folly",17934
44905,"Banks Landing",17934
44941,"Filter Hub",18013
44951,"Burgess Base",17798
45013,"Borlaug Landing",17884
45119,"Zettel Relay",18015
45186,"Francisco de Eliza Prospect",17805
45189,"Robinson's Progress",18064
45254,"Menzies' Inheritance",17928
45320,"Gibson's Claim",17812
45382,"Reynolds Depot",17962
45418,"Tanaka Horizons",17844
45465,"Khrunov Survey",17928
45650,"Gulyaev Depot",17844
45705,"Heyerdahl Enterprise",18015
45810,"Zoline Base",17834
45812,"Shosuke Penal colony",17834
45873,"Curbeam Prospect",17885
45941,"Willis Settlement",17879
45957,"Madsen Reach",17878
45970,"Kingsmill Camp",17785
45972,"Bixby Base",18036
45983,"Pippin Survey",17906
45986,"Haldeman Depot",17919
45989,"Tilley Camp",17919
45991,"Boulle Point",17919
45993,"Birkhoff Vision",17919
45997,"Clifford Base",17919
46007,"Zahn Works",17843
46037,"Corben Vision",17783
46177,"Reed Works",17944
46202,"Zeppelin Survey",17943
46365,"Malchiodi Works",17849
46370,"Bottego Laboratory",17849
46536,"Person's Folly",17979
46550,"Borisenko Base",17784
46599,"Anders Prospect",17889
46656,"Fearn's Inheritance",17999
46887,"Schouten Vision",17829
47064,"Bisnovatyi-Kogan Depot",17926
47289,"Elcano Keep",18048
47313,"Blish Vision",18011
47529,"Betancourt Horizons",18097
47835,"Almagro Enterprise",17851
48015,"Taylor Colony",17940
48155,"Danvers Barracks",17817
48197,"Grimwood Bastion",17941
48215,"Ordway Base",17827
48216,"Meyrink Beacon",17827
48218,"Hand Horizons",17827
48220,"Mieville Reach",17827
48221,"Lukyanenko Arsenal",17827
48232,"i Sola Vision",18098
48240,"Bishop Bastion",18098
48383,"Dobrovolskiy's Inheritance",17850
48627,"Haignere Forum",18017
48667,"Rosenberg Point",18094
48738,"Lenthall Vision",17944
48855,"Wul Terminal",17965
48911,"Yurchikhin Base",18014
48917,"Kolmogorov Installation",17811
49004,"Garriott Exchange",17911
49017,"Pytheas Settlement",17824
49020,"Seares Escape",17990
49021,"Macan Lab",17990
49034,"King Holdings",17950
49044,"Pratchett Survey",17833
49095,"Antonio de Andrade Plant",17932
49167,"Alexander Base",17986
49214,"Due Installation",17849
49238,"Liwei Terminal",17948
49340,"Disch Landing",17871
49341,"Dickson Horizons",17871
49363,"Julian Hub",18097
49482,"Arago Survey",18039
49492,"Lynn Bastion",17861
49512,"Le Guin Base",17911
49616,"Loewy Silo",17922
49622,"Lee Landing",17845
49730,"Burgess Barracks",17841
49744,"Matteucci Survey",17801
49745,"Butler Reach",17801
50095,"Rontgen Enterprise",17843
50144,"Rose Penal colony",17785
50149,"Springer Market",17971
50219,"Grechko Lab",17888
50220,"Thurston Depot",17888
50221,"Gernhardt Observatory",17888
50316,"Simak Landing",17806
50587,"Bulgarin Plant",17945
50969,"Shelley Silo",17852
51383,"Bresnik Horizons",17796
51388,"Izumikawa Prison",18051
51557,"Baraniecki Vision",18000
51693,"Altshuller Relay",18039
51710,"Almagro Enterprise",17803
51720,"Conti Point",17851
51776,"Smith Depot",17950
51777,"Selous Depot",17950
51778,"Filter Vision",17950
51779,"Weil Holdings",17950
51865,"Shaara Vision",18046
51867,"Cochrane Base",18071
51932,"Whitson Landing",17803
51944,"Walter Survey",17910
52022,"Rothman's Progress",17878
52261,"Galiano Penal colony",17942
52350,"de Balboa Base",18019
52376,"Taylor Point",18062
52382,"Sharma Prospect",18008
52409,"Leonov Arsenal",17949
52410,"Scott Enterprise",17949
52444,"Harrison's Progress",18009
52460,"Cauchy Relay",17795
52470,"Raleigh Horizons",17794
52478,"Wallin Terminal",17838
52530,"Tiedemann Installation",17839
52590,"Nye Terminal",18003
52635,"Aubakirov Relay",17933
52636,"Linteris Silo",17933
52775,"Weyl Enterprise",17789
53051,"Chalker Terminal",18020
53090,"Pacheco Arsenal",18027
53196,"Alvares' Progress",17870
53414,"Bartlett Arsenal",17913
53439,"Sauma Landing",18031
53440,"Krupkat Installation",18031
53451,"Hugh Enterprise",18077
53452,"Gordon Hub",18077
53620,"Werber Settlement",18016
53686,"Elvstrom Base",17937
53687,"Tevis Point",17947
53938,"Artin Escape",18066
53965,"Reightler Holdings",17837
53966,"Clifton Vision",17837
54018,"Wilkes Enterprise",17875
54148,"Quick Works",17929
54202,"Bellamy Arsenal",18030
54401,"Quinn Base",17793
54402,"Fadlan Silo",17793
54446,"Laval Settlement",17784
54447,"Elder Vision",17784
54448,"Cunningham Vision",17784
54449,"Michelson Enterprise",17784
54710,"Teng Prospect",18092
54754,"Pinzon Holdings",17898
54755,"Wandrei Beacon",17898
54786,"Hughes Oasis",18004
54810,"Rukavishnikov Depot",18087
54865,"Werber Beacon",17954
54940,"Hussey Barracks",17856
54941,"Danforth Lab",17856
54942,"Cardano Settlement",17856
54943,"Moresby Prospect",17856
55031,"Xuanzang's Folly",18076
55041,"Anthony de la Roche Holdings",18073
55285,"Porco Prospect",17868
55305,"Sheckley Relay",17992
55312,"Kurland Installation",17900
55313,"Ryazanski Vision",17900
55314,"Hornblower Base",17900
55388,"Savinykh Laboratory",17864
55389,"Ballard Lab",17864
55405,"Krylov's Progress",17894
55406,"Merle Settlement",17894
55407,"Arrhenius Town",17894
55408,"Chelomey Palace",17894
55409,"Bradbury Refinery",17894
55595,"Schomburg Silo",17917
55681,"Stableford Enterprise",17862
55723,"Taylor Silo",17908
55821,"Bohm Landing",17914
55822,"Williams Survey",17914
55850,"Byrd Landing",17896
55888,"Pournelle Landing",18021
56086,"Normand Relay",17996
56087,"Pryor Bastion",17996
56165,"Franke Beacon",17847
56166,"Cook's Folly",17847
56167,"Nikitin Barracks",18049
56168,"Gilliland Installation",17811
56233,"Dunbar Beacon",17945
56255,"de Balboa Exchange",17981
56271,"Daley Survey",17980
56450,"van Vogt Hub",17951
56501,"Womack Vision",17828
56584,"Euthymenes Lab",18025
56693,"Stevin Survey",17830
56702,"Gerlache Camp",17939
56738,"Huberath's Folly",17797
56823,"Kessel Penal colony",17781
56826,"Brust Point",17979
56827,"Aldiss Works",17979
56952,"Ashby Relay",17982
56953,"Brillant Beacon",17982
57050,"Jemison Arsenal",17782
57051,"Feynman Beacon",17782
57103,"Abel's Folly",17953
57167,"Pierres Holdings",18075
57168,"Pangborn Penal colony",18075
57394,"d'Allonville Bastion",17989
57414,"Morris Enterprise",17800
57483,"Tucker Penal colony",17904
57559,"Coulter Vision",17987
57729,"Gunn Prospect",17887
57840,"Butcher Prison",18054
57983,"Robson Point",18022
58078,"Doyle Depot",17920
58079,"Nehsi Works",17920
58080,"Windt Enterprise",17920
58178,"Arrhenius Relay",17960
58214,"Sohl Depot",17923
58215,"Flinders Lab",17923
58286,"Panshin Prospect",17893
58290,"Cooper Landing",17818
58323,"Boole Beacon",17857
58324,"Hasse Relay",17968
58444,"Dezhurov Hub",17948
58445,"Velazquez's Claim",17948
58468,"Wandrei Arsenal",18005
58469,"Moon Installation",18005
58470,"Stirling's Inheritance",18005
58492,"Dampier Beacon",17863
58493,"Stanley Base",17863
58593,"Laird Arsenal",17788
58877,"Lounge Vision",18017
58878,"Bresnik Keep",18017
58879,"Alenquer's Pride",18017
58880,"Mitra Beacon",18017
58881,"Citi Vision",18017
58882,"McQuay's Progress",17815
58883,"Escobar Enterprise",17815
58884,"Platt Installation",17815
58931,"Jones' Inheritance",18093
59004,"Vogel Penal colony",18086
59135,"Polya Survey",17881
59136,"Manning Installation",17881
59137,"Caselberg's Claim",17881
59190,"Abe Arsenal",17961
59191,"Ellern Base",17961
59641,"Bounds Works",18036
59697,"Rothman Settlement",17869
59698,"Reynolds Arsenal",17869
59711,"Nachtigal's Inheritance",18053
59712,"Maybury Relay",18053
59736,"Spinrad Landing",17988
59737,"Lem Barracks",17988
60043,"Willis Enterprise",17986
60044,"Boole Relay",17986
60088,"Dolgov Landing",17783
60089,"Kushida Horizons",17783
60090,"Ross Survey",17783
60091,"Macdonald Bastion",17783
60092,"Goodman Landing",17783
60093,"Kaiser Plant",17783
60243,"Pauling Park",18035
60244,"Macedo Holdings",18035
60580,"Crook Point",18060
60581,"Utley Vision",18060
60640,"Heng Horizons",18096
60707,"Kelly Terminal",18061
60729,"Sucharitkul Survey",18007
60803,"Pimi Terminal",17808
60844,"Paez Lab",18024
60845,"Baxter Works",18024
60852,"Baille Base",17940
60853,"Baillaud Settlement",17940
60860,"Nesvadba Installation",17865
61165,"Chwedyk Terminal",18074
61271,"Killough Installation",18067
61354,"Dias Enterprise",18088
61396,"Low Penal colony",18043
61454,"Axon Horizons",17831
61519,"Fontana Installation",17995
61561,"LeConte Landing",17946
61562,"Parise Depot",17946
61563,"Poindexter Depot",17946
61890,"Bohnhoff Installation",18081
61891,"Barnwell Landing",18081
62276,"Adams' Folly",17899
62293,"Stabenow Installation",18070
62294,"Russell Oasis",17813
62308,"Herbert Keep",18037
62335,"Lorenz Installation",18047
62356,"Hiraga Base",18045
62402,"Rothfuss Vision",17977
62434,"Nagata Beacon",17952
62471,"Buchli Survey",17955
62472,"Clifton Point",17955
62473,"Herreshoff Enterprise",17955
62474,"Hand Escape",17955
62475,"Barnes Enterprise",17955
62478,"Crown Lab",17874
62501,"Holberg Works",17878
62604,"Klein Relay",17832
62620,"Coppel Works",17819
62624,"Chadbourne Settlement",18051
62662,"Donaldson Landing",17876
62663,"Burton Arsenal",17876
1,"Bain Colony",18370
48,"Littlewood Terminal",18342
56,"Blaylock Enterprise",18342
61,"Clairaut Dock",18419
64,"Eilenberg Ring",18419
73,"Crown Enterprise",18342
90,"Kier Enterprise",18419
124,"Payne Holdings",18400
132,"Serre Dock",18419
197,"Mendel Mines",18379
216,"Garriott Terminal",18387
227,"Thompson Terminal",18342
229,"Rochon Ring",18130
283,"Guest Installation",18311
287,"MacKellar Hub",18355
338,"Leichhardt City",18130
450,"Bessemer Vision",18294
456,"Pauling Gateway",18378
460,"Behnken Landing",18378
462,"Sarafanov Landing",18378
508,"Eanes Gateway",18342
635,"Caselberg Orbital",18342
765,"Patterson Dock",18311
795,"Bosch Settlement",18343
798,"Ivanishin Enterprise",18150
821,"Snyder Enterprise",18108
931,"Dirac City",18331
954,"Kaku Plant",18338
971,"Anderson Terminal",18130
989,"Houssay Plant",18343
1035,"Wagner City",18130
1068,"Resnik Dock",18294
1075,"Stafford Gateway",18294
1126,"Creamer Ring",18355
1130,"Stott Station",18205
1209,"Wyndham Ring",18349
1215,"Zenbei Orbital",18418
1308,"Waldrop Dock",18188
1413,"Mattei Mines",18226
1525,"Clauss Dock",18311
1626,"Lee Dock",18295
1722,"Lorentz Plant",18331
1764,"Mikulin Dock",18285
1811,"Izumikawa Market",18285
1817,"Fedden City",18285
1819,"Bond Port",18285
1880,"Berners-Lee Hub",18389
2011,"Olsen Hub",18389
2013,"Bluford Dock",18389
2015,"Ali Station",18389
2025,"Perrin Dock",18389
2037,"Shkaplerov Terminal",18389
2040,"Irvin Terminal",18389
2067,"Richards Point",18099
2114,"Hawke Dock",18124
2133,"Argelander Hub",18266
2160,"Peary Dock",18341
2201,"Linenger Mines",18111
2208,"Tanner City",18387
2209,"de Andrade Dock",18346
2244,"Hutton Mine",18268
2245,"Butz Market",18154
2247,"Hedley City",18154
2249,"Lazutkin Relay",18268
2250,"Searfoss Refinery",18230
2274,"Extra Hub",18278
2290,"Firsoff Dock",18172
2352,"Penrose Hub",18261
2451,"Georg Bothe City",18360
2517,"Clark Port",18366
2586,"Kanwar Orbital",18116
2685,"Sverdrup Ring",18333
2715,"Godwin Port",18231
2812,"Levinson Station",18342
2885,"Onufrienko Terminal",18296
2948,"Prunariu Orbital",18231
2958,"Cayley Freeport",18239
3022,"Lucy Young's Orbital Happy Home",18291
3132,"Rangarajan Port",18342
3311,"Archambault Survey",18101
3338,"Coats Colony",18339
3397,"Willis Ring",18374
3427,"Kennedy Terminal",18137
3428,"Fernandes de Queiros Ring",18342
3430,"Bohnhoff Hub",18419
3575,"Clauss Orbital",18137
3583,"Hubble Hub",18179
3603,"Nespoli Hub",18218
3677,"Fort Klarix",18319
3684,"Hoard Orbital",18231
3777,"Atkov Enterprise",18129
4008,"Alas Retreat",18121
4022,"Kendrick Platform",18340
4033,"Hobaugh Hangar",18383
4066,"Makeev Dock",18401
4079,"Roche Works",18198
4127,"Yeliseyev Landing",18321
4248,"Carey Enterprise",18143
4279,"Wnuk-Lipinski Orbital",18368
4289,"Buckell Station",18333
4447,"Allen Hub",18277
4588,"Rozhdestvensky Station",18146
4601,"Powell Ring",18349
4697,"Rutherford Depot",18235
4724,"Nesvadba Dock",18130
4811,"Bhabha City",18309
4813,"Pudwill Gorie Camp",18309
4871,"Stefanyshyn-Piper Colony",18182
4899,"Gentle Platform",18400
4900,"Barnaby Hub",18400
4910,"Noon Ring",18419
5127,"Willis Installation",18383
5136,"Reynolds Dock",18345
5228,"d'Arrest Station",18184
5293,"Preuss Station",18130
5334,"Lessing Hangar",18127
8908,"Glashow Dock",18106
8909,"Fettman Enterprise",18144
8910,"Hurley Dock",18144
8911,"Midgley Hub",18144
8912,"Moseley Hub",18144
8913,"Schlegel Terminal",18144
8914,"Fisher Ring",18147
8915,"Baille City",18169
8916,"Jefferies Port",18175
8917,"Wiley Base",18187
8918,"McDivitt Settlement",18200
8919,"Parker Beacon",18200
8920,"Gardner Orbital",18206
8921,"McArthur Hangar",18235
8922,"Mason Port",18265
8923,"Michalitsianos Station",18265
8924,"Truly City",18265
8925,"Moisuc Dock",18270
8926,"De Kamp Hub",18285
8927,"De Kamp Port",18285
8928,"Evans Vision",18285
8929,"Millosevich Terminal",18285
8930,"Sitterly Vision",18285
8931,"Milestones",18291
8932,"Poisson Plant",18291
8933,"Rae Dock",18298
8934,"Naburimannu Station",18300
8935,"Jeury Dock",18301
8936,"Strekalov Depot",18338
8937,"Tanner Plant",18340
8938,"Eyharts Hub",18344
8939,"Capek Ring",18349
8940,"Hodgson Dock",18349
8941,"Bowersox Gateway",18353
8942,"Liska Station",18354
8943,"Yuzhe Refinery",18357
8944,"Hinz Terminal",18359
8945,"Swanwick Terminal",18359
8956,"Lazutkin Colony",18379
8958,"White Terminal",18388
8959,"Tarelkin Refinery",18390
8960,"Coppel Point",18426
9219,"Dobrovolski Gateway",18167
9233,"Deluc Platform",18162
9272,"Leeuwenhoek Orbital",18360
9321,"Svavarsson Arena",18224
9340,"Uto Platform",18357
9396,"Hoyle Enterprise",18138
9616,"Dorsett Dock",18355
9628,"Ali Dock",18304
9651,"Britnev's Folly",18286
9798,"Timofeyevich Terminal",18384
9936,"Porsche Dock",18241
10063,"Garn Settlement",18423
10169,"Meade Platform",18356
10253,"Gamow Terminal",18116
10377,"Shepherd Legacy",18239
10397,"Winne Station",18277
10398,"Hackworth Port",18277
10456,"Baird Station",18251
10471,"Pryor Gateway",18142
10475,"Spassky Vision",18142
10664,"Cheli City",18107
10982,"Sikorsky Station",18396
11046,"Serebrov Enterprise",18155
11047,"Gorbatko Port",18155
11048,"Davy Landing",18155
11159,"Akers Orbital",18375
11223,"Fernandes de Queiros Orbital",18375
11224,"Bradbury City",18375
11226,"Lee City",18375
11227,"Bellamy Dock",18375
11228,"Lorrah Terminal",18375
11229,"Ings Terminal",18375
11230,"Gelfand Vision",18375
11231,"Vardeman City",18375
11232,"Bohrmann Terminal",18158
11233,"Hansteen Hub",18158
11237,"Beshore Station",18158
11311,"Wedge Outpost",18223
11330,"Bayliss Dock",18363
11485,"Bluford Settlement",18287
11526,"Bothezat Horizons",18417
11630,"Popovich Horizons",18181
11631,"Brandenstein Vision",18181
11632,"Bosch Port",18181
11712,"Fawcett Terminal",18233
11715,"Betancourt Horizons",18233
11852,"Curtis Gateway",18123
11893,"Kroehl Orbital",18149
11910,"Payne-Gaposchkin Station",18214
11915,"Fozard Port",18273
11948,"Northrop Orbital",18165
11949,"Ising Terminal",18165
11954,"Shriver Gateway",18165
11973,"Priestley Dock",18165
12050,"Aleksandrov Station",18165
12089,"Bean Hub",18318
12171,"Wolf Platform",18321
12172,"Whitworth Hangar",18321
12501,"Roddenberry Gateway",18371
12502,"Wells Ring",18371
12668,"O'Donnell Colony",18122
12669,"Asimov Platform",18122
12728,"Noon Landing",18279
12764,"Lonchakov Orbital",18244
12862,"Loewy Orbital",18120
12952,"Kuo Settlement",18166
12977,"Banks Port",18149
13046,"Koontz Dock",18371
13131,"Solovyov Dock",18252
13340,"Strzelecki Port",18204
13341,"Clarke Plant",18204
13567,"Resnik Vision",18174
13608,"Stafford Terminal",18218
13615,"Heinlein Terminal",18346
13616,"Killough Port",18346
13706,"Ramsbottom Works",18099
13877,"Hafner Enterprise",18120
14205,"Schoenherr Terminal",18407
14206,"Mattei Point",18407
14233,"Kubasov Dock",18318
14561,"Samokutyayev Terminal",18121
14749,"Sinclair Platform",18310
14933,"Flynn Dock",18255
14982,"Bohr Station",18269
15006,"Crouch Terminal",18366
15301,"Armstrong City",18330
15403,"Grover Platform",18380
15405,"Schirra Horizons",18380
15519,"Culpeper Port",18324
15520,"Lubin Mines",18324
15544,"Pannekoek Port",18214
15631,"Carpini Relay",18236
15634,"Farrer Dock",18114
16149,"Bamford Station",18150
16150,"Sinclair Landing",18150
16280,"Crampton Enterprise",18304
16464,"Dugan Vision",18259
16469,"Cuffey Landing",18259
16530,"Bohme Station",18332
16603,"Amundsen City",18156
16604,"Matthews Gateway",18156
16630,"Freud Terminal",18348
16637,"Drexler Station",18348
16638,"Wedge Orbital",18348
16639,"Rukavishnikov Market",18348
16640,"Bosch Station",18348
16644,"Savery Hub",18348
16645,"Gutierrez Port",18348
16727,"Herschel Point",18347
16766,"Safdie Ring",18177
16893,"Rawat Dock",18159
17022,"Lupoff's Folly",18397
17088,"Paulmier de Gonneville Station",18246
17117,"Dufay Vision",18418
17203,"Jones Plant",18258
17366,"Ritchey Platform",18308
17497,"Tsibliyev Terminal",18211
17632,"Cabot City",18246
17633,"Moore Dock",18246
17792,"Thuot Gateway",18179
17794,"Szilard Gateway",18179
17838,"Carpenter Gateway",18118
17858,"Shajn Prospect",18415
17893,"Drexler Dock",18312
17931,"Carlisle City",18276
17996,"Sterling Refinery",18368
18015,"Gurevich Settlement",18194
18137,"Diesel Terminal",18310
18145,"Yang Stop",18199
18146,"Hertz Platform",18199
18294,"Apt Relay",18269
18295,"Popov Settlement",18269
18313,"Melroy City",18312
18341,"Gagarin Camp",18145
18505,"Budarin Ring",18238
18618,"Beatty Landing",18236
18629,"Benz Port",18386
18880,"Robinson Dock",18411
18892,"Ballard Orbital",18215
18897,"Popovich Vision",18296
18900,"Chadwick Survey",18296
19102,"Ferguson Ring",18334
